Round,Allotted Institute,Course,Allotted Quota,Allotted Category,Opening_Rank,Closing_Rank,Allotted_Count
Round 1,AIIMS Jammu,MBBS,AMS,OBC PwD,301699,301699,1
Round 1,AIIMS Jammu,MBBS,AMS,SC,38670,42796,7
Round 1,AIIMS Jammu,MBBS,AMS,ST,57809,61000,3
Round 1,AIIMS Mangalagiri,MBBS,AMS,EW NO,3936,5609,12
Round 1,AIIMS Mangalagiri,MBBS,AMS,GN,304,3127,50
Round 1,AIIMS Mangalagiri,MBBS,AMS,GN PwD,204296,233062,3
Round 1,AIIMS Mangalagiri,MBBS,AMS,OBC,3160,4694,31
Round 1,AIIMS Mangalagiri,MBBS,AMS,OBC PwD,249589,256869,2
Round 1,AIIMS Mangalagiri,MBBS,AMS,SC,5975,33066,17
Round 1,AIIMS Mangalagiri,MBBS,AMS,SC PwD,234390,234390,1
Round 1,AIIMS Mangalagiri,MBBS,AMS,ST,34586,47248,9
Round 1,AIIMS Rajkot,MBBS,AMS,EW NO,3119,4235,5
Round 1,AIIMS Rajkot,MBBS,AMS,GN,1269,3085,21
Round 1,AIIMS Rajkot,MBBS,AMS,GN PwD,175670,175670,1
Round 1,AIIMS Rajkot,MBBS,AMS,OBC,3322,4252,12
Round 1,AIIMS Rajkot,MBBS,AMS,OBC PwD,272627,272627,1
Round 1,AIIMS Rajkot,MBBS,AMS,SC,13498,22782,7
Round 1,AIIMS Rajkot,MBBS,AMS,ST,41357,44412,3
Round 1,"AIIMS Telangana Bibi Nagar Village
Rangapur Mandal Name Bibinagar",MBBS,AMS,EW NO,4791,6048,6
Round 1,"AIIMS Telangana Bibi Nagar Village
Rangapur Mandal Name Bibinagar",MBBS,AMS,GN,196,3086,26
Round 1,"AIIMS Telangana Bibi Nagar Village
Rangapur Mandal Name Bibinagar",MBBS,AMS,GN PwD,195711,195711,1
Round 1,"AIIMS Telangana Bibi Nagar Village
Rangapur Mandal Name Bibinagar",MBBS,AMS,OBC,3601,5083,15
Round 1,"AIIMS Telangana Bibi Nagar Village
Rangapur Mandal Name Bibinagar",MBBS,AMS,OBC PwD,300061,300061,1
Round 1,"AIIMS Telangana Bibi Nagar Village
Rangapur Mandal Name Bibinagar",MBBS,AMS,SC,20223,35699,8
Round 1,"AIIMS Telangana Bibi Nagar Village
Rangapur Mandal Name Bibinagar",MBBS,AMS,SC PwD,603011,603011,1
Round 1,"AIIMS Telangana Bibi Nagar Village
Rangapur Mandal Name Bibinagar",MBBS,AMS,ST,15804,37311,4
Round 1,"AIIMS, Bhubaneswar",MBBS,AMS,EW NO,1088,1931,11
Round 1,"AIIMS, Bhubaneswar",MBBS,AMS,EW PwD,191189,191189,1
Round 1,"AIIMS, Bhubaneswar",MBBS,AMS,GN,228,569,50
Round 1,"AIIMS, Bhubaneswar",MBBS,AMS,GN PwD,47810,98296,3
Round 1,"AIIMS, Bhubaneswar",MBBS,AMS,OBC,570,1195,31
Round 1,"AIIMS, Bhubaneswar",MBBS,AMS,OBC PwD,101831,125549,2
Round 1,"AIIMS, Bhubaneswar",MBBS,AMS,SC,1503,12362,18
Round 1,"AIIMS, Bhubaneswar",MBBS,AMS,ST,5691,23424,9
Round 1,"AIIMS, Deogarh",MBBS,AMS,EW NO,5804,6416,6
Round 1,"AIIMS, Deogarh",MBBS,AMS,GN,2726,5150,26
Round 1,"AIIMS, Deogarh",MBBS,AMS,GN PwD,212817,212817,1
Round 1,"AIIMS, Deogarh",MBBS,AMS,OBC,5313,5946,15
Round 1,"AIIMS, Deogarh",MBBS,AMS,OBC PwD,280202,280202,1
Round 1,"AIIMS, Deogarh",MBBS,AMS,SC,23977,42296,8
Round 1,"AIIMS, Deogarh",MBBS,AMS,SC PwD,479569,479569,1
Round 1,"AIIMS, Deogarh",MBBS,AMS,ST,54188,61264,4
Round 1,"AIIMS, Gorakhpur",MBBS,AMS,EW NO,4118,5351,11
Round 1,"AIIMS, Gorakhpur",MBBS,AMS,EW PwD,372919,372919,1
Round 1,"AIIMS, Gorakhpur",MBBS,AMS,GN,1694,4090,51
Round 1,"AIIMS, Gorakhpur",MBBS,AMS,GN PwD,123678,130932,2
Round 1,"AIIMS, Gorakhpur",MBBS,AMS,OBC,4171,5355,32
Round 1,"AIIMS, Gorakhpur",MBBS,AMS,OBC PwD,245466,245466,1
Round 1,"AIIMS, Gorakhpur",MBBS,AMS,SC,22614,39346,17
Round 1,"AIIMS, Gorakhpur",MBBS,AMS,SC PwD,328015,328015,1
Round 1,"AIIMS, Gorakhpur",MBBS,AMS,ST,40098,51787,8
Round 1,"AIIMS, Gorakhpur",MBBS,AMS,ST PwD,297280,297280,1
Round 1,"AIIMS, Jodhpur",MBBS,AMS,EW NO,797,1642,11
Round 1,"AIIMS, Jodhpur",MBBS,AMS,EW PwD,237688,237688,1
Round 1,"AIIMS, Jodhpur",MBBS,AMS,GN,117,786,50
Round 1,"AIIMS, Jodhpur",MBBS,AMS,GN PwD,53526,86180,3
Round 1,"AIIMS, Jodhpur",MBBS,AMS,OBC,796,1443,31
Round 1,"AIIMS, Jodhpur",MBBS,AMS,OBC PwD,118078,140799,2
Round 1,"AIIMS, Jodhpur",MBBS,AMS,SC,2592,11968,18
Round 1,"AIIMS, Jodhpur",MBBS,AMS,ST,10448,17205,9
Round 1,"AIIMS, Kalyani",MBBS,AMS,EW NO,5278,6439,11
Round 1,"AIIMS, Kalyani",MBBS,AMS,EW PwD,275472,275472,1
Round 1,"AIIMS, Kalyani",MBBS,AMS,GN,716,4411,51
Round 1,"AIIMS, Kalyani",MBBS,AMS,GN PwD,152700,259623,2
Round 1,"AIIMS, Kalyani",MBBS,AMS,OBC,5070,6017,32
Round 1,"AIIMS, Kalyani",MBBS,AMS,OBC PwD,278934,278934,1
Round 1,"AIIMS, Kalyani",MBBS,AMS,SC,22406,40801,17
Round 1,"AIIMS, Kalyani",MBBS,AMS,SC PwD,349922,349922,1
Round 1,"AIIMS, Kalyani",MBBS,AMS,ST,40533,59625,8
Round 1,"AIIMS, Kalyani",MBBS,AMS,ST PwD,470430,470430,1
Round 1,"AIIMS, Nagpur",MBBS,AMS,EW NO,3021,3963,11
Round 1,"AIIMS, Nagpur",MBBS,AMS,EW PwD,212539,212539,1
Round 1,"AIIMS, Nagpur",MBBS,AMS,GN,1316,2537,50
Round 1,"AIIMS, Nagpur",MBBS,AMS,GN PwD,163019,183709,3
Round 1,"AIIMS, Nagpur",MBBS,AMS,OBC,2617,3360,32
Round 1,"AIIMS, Nagpur",MBBS,AMS,OBC PwD,186838,186838,1
Round 1,"AIIMS, Nagpur",MBBS,AMS,SC,10447,21281,17
Round 1,"AIIMS, Nagpur",MBBS,AMS,SC PwD,217305,217305,1
Round 1,"AIIMS, Nagpur",MBBS,AMS,ST,28624,44984,9
Round 1,"AIIMS, New Delhi",MBBS,AMS,EW NO,54,215,11
Round 1,"AIIMS, New Delhi",MBBS,AMS,EW PwD,47431,47431,1
Round 1,"AIIMS, New Delhi",MBBS,AMS,GN,1,51,49
Round 1,"AIIMS, New Delhi",MBBS,AMS,GN PwD,1779,3786,2
Round 1,"AIIMS, New Delhi",MBBS,AMS,OBC,59,218,31
Round 1,"AIIMS, New Delhi",MBBS,AMS,OBC PwD,30169,50305,3
Round 1,"AIIMS, New Delhi",MBBS,AMS,SC,87,1198,19
Round 1,"AIIMS, New Delhi",MBBS,AMS,ST,99,2239,9
Round 1,"AIIMS, Patna",MBBS,AMS,EW NO,2032,2723,11
Round 1,"AIIMS, Patna",MBBS,AMS,EW PwD,218586,218586,1
Round 1,"AIIMS, Patna",MBBS,AMS,GN,869,1850,50
Round 1,"AIIMS, Patna",MBBS,AMS,GN PwD,173750,215129,3
Round 1,"AIIMS, Patna",MBBS,AMS,OBC,1929,2570,31
Round 1,"AIIMS, Patna",MBBS,AMS,OBC PwD,230311,232891,2
Round 1,"AIIMS, Patna",MBBS,AMS,SC,16440,22133,18
Round 1,"AIIMS, Patna",MBBS,AMS,ST,22979,35732,9
Round 1,"AIIMS, Rai Bareli",MBBS,AMS,EW NO,4068,5393,9
Round 1,"AIIMS, Rai Bareli",MBBS,AMS,EW PwD,261190,261190,1
Round 1,"AIIMS, Rai Bareli",MBBS,AMS,GN,2502,3882,39
Round 1,"AIIMS, Rai Bareli",MBBS,AMS,GN PwD,249304,250645,2
Round 1,"AIIMS, Rai Bareli",MBBS,AMS,OBC,3888,5247,26
Round 1,"AIIMS, Rai Bareli",MBBS,AMS,OBC PwD,263066,263066,1
Round 1,"AIIMS, Rai Bareli",MBBS,AMS,SC,18633,33839,14
Round 1,"AIIMS, Rai Bareli",MBBS,AMS,SC PwD,397371,397371,1
Round 1,"AIIMS, Rai Bareli",MBBS,AMS,ST,40497,49633,6
Round 1,"AIIMS, Rai Bareli",MBBS,AMS,ST PwD,662309,662309,1
Round 1,"AIIMS, Raipur",MBBS,AMS,EW NO,2367,2899,11
Round 1,"AIIMS, Raipur",MBBS,AMS,EW PwD,358612,358612,1
Round 1,"AIIMS, Raipur",MBBS,AMS,GN,605,1593,50
Round 1,"AIIMS, Raipur",MBBS,AMS,GN PwD,56755,154090,3
Round 1,"AIIMS, Raipur",MBBS,AMS,OBC,1635,2495,31
Round 1,"AIIMS, Raipur",MBBS,AMS,OBC PwD,220963,235862,2
Round 1,"AIIMS, Raipur",MBBS,AMS,SC,9948,21696,18
Round 1,"AIIMS, Raipur",MBBS,AMS,ST,25142,33718,9
Round 1,"AIIMS, Rishikesh",MBBS,AMS,EW NO,1509,2264,11
Round 1,"AIIMS, Rishikesh",MBBS,AMS,EW PwD,207789,207789,1
Round 1,"AIIMS, Rishikesh",MBBS,AMS,GN,312,1300,50
Round 1,"AIIMS, Rishikesh",MBBS,AMS,GN PwD,169803,189515,3
Round 1,"AIIMS, Rishikesh",MBBS,AMS,OBC,1366,2024,30
Round 1,"AIIMS, Rishikesh",MBBS,AMS,OBC PwD,190950,203533,3
Round 1,"AIIMS, Rishikesh",MBBS,AMS,SC,6620,17214,18
Round 1,"AIIMS, Rishikesh",MBBS,AMS,ST,13143,25926,9
Round 1,"AIIMS-Bhopal,",MBBS,AMS,EW NO,612,1724,11
Round 1,"AIIMS-Bhopal,",MBBS,AMS,EW PwD,91107,91107,1
Round 1,"AIIMS-Bhopal,",MBBS,AMS,GN,126,591,50
Round 1,"AIIMS-Bhopal,",MBBS,AMS,GN PwD,78013,89697,3
Round 1,"AIIMS-Bhopal,",MBBS,AMS,OBC,595,1273,31
Round 1,"AIIMS-Bhopal,",MBBS,AMS,OBC PwD,107362,126254,2
Round 1,"AIIMS-Bhopal,",MBBS,AMS,SC,4678,9624,18
Round 1,"AIIMS-Bhopal,",MBBS,AMS,ST,4295,16114,9
Round 1,"ANUGRAH NARAYAN MAGADH
MEDICAL COLLEGE, GAYA",MBBS,AIQ,GN,6771,9345,12
Round 1,"ANUGRAH NARAYAN MAGADH
MEDICAL COLLEGE, GAYA",MBBS,AIQ,GN PwD,178121,178121,1
Round 1,"ANUGRAH NARAYAN MAGADH
MEDICAL COLLEGE, GAYA",MBBS,AIQ,SC,46464,54802,3
Round 1,"ANUGRAH NARAYAN MAGADH
MEDICAL COLLEGE, GAYA",MBBS,AIQ,ST,77486,80853,2
Round 1,"ASSAM MEDICAL COLLEGE,
DIBRUGARH",MBBS,AIQ,GN,6755,10630,23
Round 1,"ASSAM MEDICAL COLLEGE,
DIBRUGARH",MBBS,AIQ,GN PwD,353342,353342,1
Round 1,"ASSAM MEDICAL COLLEGE,
DIBRUGARH",MBBS,AIQ,SC,53809,57415,4
Round 1,"ASSAM MEDICAL COLLEGE,
DIBRUGARH",MBBS,AIQ,ST,66821,68875,2
Round 1,"ATAL BIHARI VAJPAYEE
GOVERNMENT MEDICAL COLLEGE,
VIDISHA",MBBS,AIQ,GN,5036,9343,20
Round 1,"ATAL BIHARI VAJPAYEE
GOVERNMENT MEDICAL COLLEGE,
VIDISHA",MBBS,AIQ,GN PwD,288993,288993,1
Round 1,"ATAL BIHARI VAJPAYEE
GOVERNMENT MEDICAL COLLEGE,
VIDISHA",MBBS,AIQ,SC,48868,55732,4
Round 1,"ATAL BIHARI VAJPAYEE
GOVERNMENT MEDICAL COLLEGE,
VIDISHA",MBBS,AIQ,ST,73951,73951,1
Round 1,"ATAL BIHARI VAJPAYEE
GOVERNMENT MEDICAL COLLEGE,
VIDISHA",MBBS,AIQ,ST PwD,442424,442424,1
Round 1,"Aarupadai Veedu Medical College and
Hospt., Puducherry",MBBS,MNG,GN,48995,376399,127
Round 1,"Aarupadai Veedu Medical College and
Hospt., Puducherry",MBBS,NRI,GN,369826,608167,3
Round 1,"Amrita Institute of Medical Science,
Kochi",MBBS,MNG,GN,28118,100539,85
Round 1,"Amrita Institute of Medical Science,
Kochi",MBBS,NRI,GN,109348,455072,15
Round 1,"Amrita School of Dentistry, Kochi",BDS,MNG,GN,104674,640423,57
Round 1,"Andaman and Nicobar Islands Institute of
Medical S",MBBS,AIQ,GN,9788,12133,12
Round 1,"Andaman and Nicobar Islands Institute of
Medical S",MBBS,AIQ,GN PwD,421773,421773,1
Round 1,"Andaman and Nicobar Islands Institute of
Medical S",MBBS,AIQ,SC,54236,68520,3
Round 1,"Andaman and Nicobar Islands Institute of
Medical S",MBBS,AIQ,ST,77362,77362,1
Round 1,"Andhra Medical College, Visakhapatnam",MBBS,AIQ,GN,1626,4459,28
Round 1,"Andhra Medical College, Visakhapatnam",MBBS,AIQ,GN PwD,155006,155006,1
Round 1,"Andhra Medical College, Visakhapatnam",MBBS,AIQ,SC,21225,29476,4
Round 1,"Andhra Medical College, Visakhapatnam",MBBS,AIQ,SC PwD,588970,588970,1
Round 1,"Andhra Medical College, Visakhapatnam",MBBS,AIQ,ST,42144,46634,2
Round 1,"Andhra Medical College, Visakhapatnam",MBBS,AIQ,ST PwD,500187,500187,1
Round 1,"Atal Bihari Vajpayee Institute of Medical
Sciences, New Delhi",MBBS,IP,EW NO,4456,7237,8
Round 1,"Atal Bihari Vajpayee Institute of Medical
Sciences, New Delhi",MBBS,IP,GN,2127,4437,31
Round 1,"Atal Bihari Vajpayee Institute of Medical
Sciences, New Delhi",MBBS,IP,GN PwD,714255,714255,1
Round 1,"Atal Bihari Vajpayee Institute of Medical
Sciences, New Delhi",MBBS,IP,OBC,8689,12638,21
Round 1,"Atal Bihari Vajpayee Institute of Medical
Sciences, New Delhi",MBBS,IP,SC,42422,52218,12
Round 1,"Atal Bihari Vajpayee Institute of Medical
Sciences, New Delhi",MBBS,IP,ST,144579,158475,5
Round 1,"B.J. MEDICAL COLLEGE, AHMEDABAD",MBBS,AIQ,GN,207,970,29
Round 1,"B.J. MEDICAL COLLEGE, AHMEDABAD",MBBS,AIQ,GN PwD,137735,137735,1
Round 1,"B.J. MEDICAL COLLEGE, AHMEDABAD",MBBS,AIQ,SC,2848,13789,5
Round 1,"B.J. MEDICAL COLLEGE, AHMEDABAD",MBBS,AIQ,ST,19774,29488,2
Round 1,"B.L.D.E University, Bijapur",MBBS,MNG,GN,96617,186398,127
Round 1,"B.L.D.E University, Bijapur",MBBS,NRI,GN,439882,754286,4
Round 1,"BAHIRAMJEE JIJIBHAI MEDICAL
COLLGE, PUNE",MBBS,AIQ,GN,43,2295,28
Round 1,"BAHIRAMJEE JIJIBHAI MEDICAL
COLLGE, PUNE",MBBS,AIQ,GN PwD,244929,254865,2
Round 1,"BAHIRAMJEE JIJIBHAI MEDICAL
COLLGE, PUNE",MBBS,AIQ,SC,5589,16203,4
Round 1,"BAHIRAMJEE JIJIBHAI MEDICAL
COLLGE, PUNE",MBBS,AIQ,SC PwD,366095,366095,1
Round 1,"BAHIRAMJEE JIJIBHAI MEDICAL
COLLGE, PUNE",MBBS,AIQ,ST,34717,42462,2
Round 1,"BAHIRAMJEE JIJIBHAI MEDICAL
COLLGE, PUNE",MBBS,AIQ,ST PwD,656133,656133,1
Round 1,"BANGALORE MED.
COLLEGE,BANGALORE",MBBS,AIQ,GN,353,1407,27
Round 1,"BANGALORE MED.
COLLEGE,BANGALORE",MBBS,AIQ,GN PwD,149013,228370,2
Round 1,"BANGALORE MED.
COLLEGE,BANGALORE",MBBS,AIQ,SC,7426,13930,5
Round 1,"BANGALORE MED.
COLLEGE,BANGALORE",MBBS,AIQ,ST,14798,32046,3
Round 1,"BANKURA SAMMILANI MED
COLL,BANKURA",MBBS,AIQ,GN,5929,10364,23
Round 1,"BANKURA SAMMILANI MED
COLL,BANKURA",MBBS,AIQ,GN PwD,334977,334977,1
Round 1,"BANKURA SAMMILANI MED
COLL,BANKURA",MBBS,AIQ,SC,51510,56623,4
Round 1,"BANKURA SAMMILANI MED
COLL,BANKURA",MBBS,AIQ,ST,88057,89605,2
Round 1,"BELGAUM INST. OF MEDICAL SCI.,
BELGAUM",MBBS,AIQ,GN,6039,8074,17
Round 1,"BELGAUM INST. OF MEDICAL SCI.,
BELGAUM",MBBS,AIQ,SC,13748,48903,4
Round 1,"BELGAUM INST. OF MEDICAL SCI.,
BELGAUM",MBBS,AIQ,ST,67945,69297,2
Round 1,"BIDAR INSTITUTE OF MEDICAL SCI.,
BIDAR",MBBS,AIQ,GN,8025,9569,16
Round 1,"BIDAR INSTITUTE OF MEDICAL SCI.,
BIDAR",MBBS,AIQ,GN PwD,224183,224183,1
Round 1,"BIDAR INSTITUTE OF MEDICAL SCI.,
BIDAR",MBBS,AIQ,SC,53612,59467,3
Round 1,"BIDAR INSTITUTE OF MEDICAL SCI.,
BIDAR",MBBS,AIQ,ST,54213,60685,2
Round 1,"BPS Govt. Med. College, Sonepat",MBBS,AIQ,GN,2422,5633,12
Round 1,"BPS Govt. Med. College, Sonepat",MBBS,AIQ,GN PwD,348929,348929,1
Round 1,"BPS Govt. Med. College, Sonepat",MBBS,AIQ,SC,28906,37278,3
Round 1,"BPS Govt. Med. College, Sonepat",MBBS,AIQ,ST,63926,70275,2
Round 1,"BUNDELKHAND MEDICAL COLLEGE,
SAGAR",MBBS,AIQ,GN,6612,8485,15
Round 1,"BUNDELKHAND MEDICAL COLLEGE,
SAGAR",MBBS,AIQ,SC,50683,51506,2
Round 1,"BUNDELKHAND MEDICAL COLLEGE,
SAGAR",MBBS,AIQ,SC PwD,598673,598673,1
Round 1,"BUNDELKHAND MEDICAL COLLEGE,
SAGAR",MBBS,AIQ,ST,73479,73479,1
Round 1,"BURDWAN MEDICAL
COLLEGE,BURDWAN",MBBS,AIQ,GN,6171,9084,22
Round 1,"BURDWAN MEDICAL
COLLEGE,BURDWAN",MBBS,AIQ,GN PwD,360364,360364,1
Round 1,"BURDWAN MEDICAL
COLLEGE,BURDWAN",MBBS,AIQ,SC,41814,46832,4
Round 1,"BURDWAN MEDICAL
COLLEGE,BURDWAN",MBBS,AIQ,ST,71216,83073,3
Round 1,"BV Deemed Uni. Med. College and Hos.,
Sangli",MBBS,MNG,GN,99464,305408,128
Round 1,"BVDU Dental College and Hospital,
Sangli",BDS,MNG,GN,104570,800834,33
Round 1,"BVDU Dental College and Hospital, Navi
Mumbai",BDS,MNG,GN,118389,803240,78
Round 1,"Bharati Vidyapeeth DU Dental College
and Hospt., Pune",BDS,MNG,GN,46013,530134,85
Round 1,Bharati Vidyapeeth DU Medical College,MBBS,MNG,GN,16069,219144,128
Round 1,Bharati Vidyapeeth DU Medical College,MBBS,NRI,GN,372029,617895,4
Round 1,"Bowring lady Curzon Medical College
Reserch Institute",MBBS,AIQ,GN,1926,6459,17
Round 1,"Bowring lady Curzon Medical College
Reserch Institute",MBBS,AIQ,GN PwD,319970,319970,1
Round 1,"Bowring lady Curzon Medical College
Reserch Institute",MBBS,AIQ,SC,38540,39016,2
Round 1,"Bowring lady Curzon Medical College
Reserch Institute",MBBS,AIQ,SC PwD,490719,490719,1
Round 1,"Bowring lady Curzon Medical College
Reserch Institute",MBBS,AIQ,ST,74736,74736,1
Round 1,"Burdwan Dental College & Hospital,
Burdwan",BDS,AIQ,GN,10866,14174,11
Round 1,"Burdwan Dental College & Hospital,
Burdwan",BDS,AIQ,GN PwD,486918,486918,1
Round 1,"Burdwan Dental College & Hospital,
Burdwan",BDS,AIQ,SC,69607,71553,2
Round 1,"Burdwan Dental College & Hospital,
Burdwan",BDS,AIQ,ST,98880,98880,1
Round 1,"CALCUTTA NATIONAL MED
COLL,KOLKATA",MBBS,AIQ,GN,2651,5554,28
Round 1,"CALCUTTA NATIONAL MED
COLL,KOLKATA",MBBS,AIQ,GN PwD,187335,187335,1
Round 1,"CALCUTTA NATIONAL MED
COLL,KOLKATA",MBBS,AIQ,SC,21013,35534,4
Round 1,"CALCUTTA NATIONAL MED
COLL,KOLKATA",MBBS,AIQ,SC PwD,389920,389920,1
Round 1,"CALCUTTA NATIONAL MED
COLL,KOLKATA",MBBS,AIQ,ST,40670,64657,2
Round 1,"CALCUTTA NATIONAL MED
COLL,KOLKATA",MBBS,AIQ,ST PwD,263206,263206,1
Round 1,"CHENGALPATTU MEDICAL
COLL,CHENGALPATTU",MBBS,AIQ,GN,4896,6478,10
Round 1,"CHENGALPATTU MEDICAL
COLL,CHENGALPATTU",MBBS,AIQ,SC,35107,42321,3
Round 1,"CHENGALPATTU MEDICAL
COLL,CHENGALPATTU",MBBS,AIQ,ST,87119,88846,2
Round 1,"CHHATTISGARH INSTITUTE OF
MEDICAL SCIENCES, BILASP",MBBS,AIQ,GN,4231,8430,11
Round 1,"CHHATTISGARH INSTITUTE OF
MEDICAL SCIENCES, BILASP",MBBS,AIQ,GN PwD,358690,358690,1
Round 1,"CHHATTISGARH INSTITUTE OF
MEDICAL SCIENCES, BILASP",MBBS,AIQ,SC,45282,45846,2
Round 1,"CHHATTISGARH INSTITUTE OF
MEDICAL SCIENCES, BILASP",MBBS,AIQ,ST,68787,68787,1
Round 1,"COIMBATORE MEDICAL
COLLEGE,COIMBATORE",MBBS,AIQ,GN,987,3682,18
Round 1,"COIMBATORE MEDICAL
COLLEGE,COIMBATORE",MBBS,AIQ,GN PwD,154870,154870,1
Round 1,"COIMBATORE MEDICAL
COLLEGE,COIMBATORE",MBBS,AIQ,SC,18466,30111,3
Round 1,"COIMBATORE MEDICAL
COLLEGE,COIMBATORE",MBBS,AIQ,ST,59988,59988,1
Round 1,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,MNG,GN,106287,482060,212
Round 1,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,NRI,GN,266507,266507,1
Round 1,Chhindwara Institute of Medical Sciences,MBBS,AIQ,GN,9369,10480,11
Round 1,Chhindwara Institute of Medical Sciences,MBBS,AIQ,GN PwD,400515,400515,1
Round 1,Chhindwara Institute of Medical Sciences,MBBS,AIQ,SC,55474,56486,2
Round 1,Chhindwara Institute of Medical Sciences,MBBS,AIQ,ST,74541,74541,1
Round 1,College of Medicine and JNM Hospital,MBBS,AIQ,GN,5803,9939,13
Round 1,College of Medicine and JNM Hospital,MBBS,AIQ,GN PwD,396278,396278,1
Round 1,College of Medicine and JNM Hospital,MBBS,AIQ,SC,46855,52830,3
Round 1,College of Medicine and JNM Hospital,MBBS,AIQ,ST,81913,91720,2
Round 1,"DC, RIMS, Imphal",BDS,AIQ,EW NO,16450,16450,1
Round 1,"DC, RIMS, Imphal",BDS,AIQ,GN,13651,13651,1
Round 1,"DC, RIMS, Imphal",BDS,AIQ,GN PwD,522877,522877,1
Round 1,"DC, RIMS, Imphal",BDS,AIQ,OBC,14087,15309,2
Round 1,"DC, RIMS, Imphal",BDS,AIQ,SC,78579,78579,1
Round 1,"DC, RIMS, Imphal",BDS,AIQ,ST,98912,98912,1
Round 1,"DR RML HOSPITAL, NEW DELHI",MBBS,AIQ,EW NO,662,662,1
Round 1,"DR RML HOSPITAL, NEW DELHI",MBBS,AIQ,GN,266,448,6
Round 1,"DR RML HOSPITAL, NEW DELHI",MBBS,AIQ,GN PwD,108049,108049,1
Round 1,"DR RML HOSPITAL, NEW DELHI",MBBS,AIQ,OBC,601,670,4
Round 1,"DR RML HOSPITAL, NEW DELHI",MBBS,AIQ,SC,6753,7335,2
Round 1,"DR RML HOSPITAL, NEW DELHI",MBBS,AIQ,ST,21227,21227,1
